1,159.867,196.375,87.625,469,17.3331 
1,162.1,221,99,612,11.7576 
1,143,210.842,99.6316,717.895,37.0988 
1,132.874,198.923,96.1538,549.538,26.3239 
1,148.653,192.929,89.7143,528.857,17.553 
1,124.542,214.184,101.122,575.776,20.1981 
1,121.129,220.421,107.789,767,23.2231 
1,121.182,203.182,93.6364,592.455,45.6155 
1,137.718,201.297,92.7568,484.973,20.5468 
1,126.641,221.75,101.25,591.083,12.2667 
1,128.52,192.625,86.3125,589.25,18.7382 
1,116.984,224.5,102.19,663.238,20.1601 
1,135.914,212.571,97.7143,677.857,27.0513 
1,116.94,201.158,88.3158,639.053,13.9051 
1,119.485,199.652,85,545.261,47.9578 
1,111.981,202.176,92.1471,680.118,10.8105 
1,118.044,205.548,93.1667,625.667,36.9376 
1,130.677,174.988,75.2651,312.735,12.1418 
1,131.501,200.889,83.2222,631.481,28.3614 
1,117.695,197.939,88.0204,604.857,17.2092 
1,117.405,183,76.8235,399.412,21.0518 
1,130.286,193.759,83.6207,522.534,28.6482 
1,149.555,201,94.5,629.5,25.78 
1,133.234,181.364,75.8182,390.75,12.3468 
1,110.288,199.278,82.2222,622.056,34.9162 
1,136.449,204.438,94,665.719,23.8471 
1,120.5,195.125,84.1875,558.75,39.4715 
1,136.595,183.19,78.7143,444.857,13.193 
1,133.238,194.036,83.2143,554.071,19.8115 
1,130.247,183.196,79.4821,440.268,13.2611 
1,140.984,186.5,86.5,476,23.0051 
1,125.521,202.919,88.2162,575.324,21.0822 
1,112.028,211.043,92.2174,634.435,23.2353 
1,118.905,196.545,81.6061,516.424,26.5605 
1,119.543,195.309,87.3636,519.345,21.7074 
1,130.512,205,86,641,10.688 
1,136.324,190.507,80.7746,439.282,15.0126 
1,127.308,178.062,72.9692,352.431,22.0844 
1,141.555,195.438,86,492.563,25.6855 
1,147.548,187.75,88.25,561.5,8.15092 
1,117.44,194.537,87.1667,448.963,9.48454 
1,126.934,194.952,90.619,493.238,24.07 
1,99.8542,189.222,89,521.667,18.2966 
1,120.312,190.438,83.0625,431.979,17.1146 
1,140.256,181.895,75.3158,410.211,16.0795 
1,142.811,187.361,80.1667,442.944,16.4448 
1,148.912,181,78.2,451.4,18.655 
1,113.188,184.8,74.6,383.7,24.9768 
1,137.149,186.414,80.1034,392.621,17.108 
1,108.139,181,86.4,453.8,27.7281 
1,137.115,187.75,74.9167,493.083,15.9574 
1,133.428,190.571,87.375,586.054,21.827 
1,100.323,185.667,77,527,19.9951 
1,146.272,187.294,81.3529,547.412,14.99 
1,133.48,196.862,85.2931,580.086,15.1002 
1,118.554,195.529,85.7059,505.118,36.0167 
1,147.218,183.667,84.6667,420.222,13.113 
1,95.5313,197.1,87.7,565.1,18.0557 
1,125.318,182.864,76.6818,449.727,14.317 
1,113.944,193.345,86.4828,596.31,17.2795 
1,116.47,194.865,88.9459,599.432,24.1064 
1,134.473,195.786,85.3571,526.286,26.2664 
1,139.896,191.7,78.4,456.3,12.6668 
1,128.821,177.926,71.0741,296.056,12.1533 
1,120.312,189.2,82.2,418.1,34.4977 
1,119.885,184.457,81.5143,468.543,35.3336 
1,113.047,253.036,118.545,794.927,27.2098 
1,140.285,253.714,117.19,777.667,23.2145 
1,117.319,257.028,121.778,756.361,18.7253 
1,109.487,246.276,122.345,824.172,21.5789 
1,115.207,251.729,120.5,763.167,15.3269 
1,116.014,254,124.895,813.439,10.7882 
1,138.299,256.488,123.39,805.902,18.9446 
1,141.555,252,115.75,696.25,21.9872 
1,127.267,245.429,114.746,786.937,19.6868 
1,133.141,228.27,103.649,632.757,31.1001 
1,118.098,251.68,120.48,766.2,31.5343 
1,109.469,216.5,104,611,18.2201 
1,135.035,194.729,82.9792,414.854,17.7545 
1,124.229,210.333,110.667,457,17.2111 
1,135.209,202.618,94.7091,388.018,27.4927 
1,126.719,215.412,102.824,610.059,38.7958 
1,117.871,198.7,82,433.8,18.3529 
1,148.047,196.75,94.125,481,18.3898 
1,125.831,216.392,100.549,532.137,22.4616 
1,134.237,209.298,93.383,580.532,28.836 
1,111.874,193.667,93.5,484.833,28.3062 
1,112.45,246.2,114,699.6,25.8952 
1,149.75,245,113.5,685.5,27.5 
1,118.094,200,95.5,518,22 
1,122.823,237.857,111.893,615.714,17.3399 
1,140.667,208.714,98.1429,484.429,15.3994 
1,137.198,215.625,99.125,464.625,24.0205 
1,112.757,184,79.3684,375.421,26.5157 
1,112.125,209.44,93.4,637.08,31.0394 
1,109.375,202,82,302,16.4981 
1,127.641,225.365,100.753,669.635,25.8941 
1,137.1,212.845,95.8793,600.586,29.6896 
1,132.866,196.922,84.8738,388.748,14.8528 
1,108.545,214.364,91.6364,589.091,13.6678 
1,97.383,228.389,103.611,674,7.39786 
1,122.807,207.974,90,421.421,17.3656 
1,142.702,221.182,93,538.364,11.578 
1,133.194,220.333,97,587.333,12.3116 
1,106.788,226.714,103.143,674.5,26.8774 
1,110.665,197.5,86.5,459,15.9941 
1,119.362,223.069,100.207,569.517,25.0716 
1,143.933,215.893,93.4643,645.679,31.5968 
1,156.083,228,103,725,24.8289 
1,136.09,221.316,98.4737,507.053,13.4613 
1,113.408,223.463,97.439,716.171,24.9201 
1,124.111,222.477,96.7727,495.977,18.4084 
1,108.993,232.667,109.222,763.111,16.1838 
1,139.431,216.5,96.5,724.5,11.8326 
1,127.429,189.611,81.4259,318.981,18.3243 
1,109.497,223.571,101.952,645.571,18.0351 
1,141.204,220,101.6,643.667,37.418 
1,147.548,188.789,82.7368,302.684,11.6274 
1,116.603,226.731,103.321,677.641,20.6718 
1,114.672,194.158,87.6316,338.421,15.1886 
1,140.263,233.697,105.182,717.091,33.2643 
1,99.2722,234.6,96.8,676,23.551 
1,130.23,192.52,88.2,367.48,13.0491 
1,126.531,193.05,87.35,422.1,17.3213 
1,129.187,224.041,101.824,591.959,16.8011 
1,121.021,230.867,104.267,605.7,21.8197 
1,96.5789,249.158,111.263,763.842,20.5093 
1,116.632,243.257,111.057,705.171,23.6302 
1,116.43,226.125,106,640.725,27.103 
1,132.119,201.875,90.825,385.175,23.0716 
1,120.274,247.103,117.015,823.985,27.2588 
1,119.802,229.538,104.385,655.077,36.6843 
1,113.083,215.222,96.2222,552.278,25.2929 
1,137.925,236.688,106.5,754.75,34.5649 
1,139.826,238.556,109.111,762.333,45.2911 
1,135.129,207.507,95.8767,414.37,17.4991 
1,147.454,202.636,96.4091,549.773,19.9303 
1,132.532,219.163,101.698,682.512,24.2077 
1,139.74,217.625,103.5,640,33.5613 
1,124.538,191.421,79.3684,299.526,12.2915 
1,110.602,207.458,93.1667,456.125,14.4143 
1,134.494,203.824,92.0294,564.618,19.2283 
1,156.438,237.857,112.714,828.143,19.5573 
1,97.8205,222.2,97.4,668.8,19.4669 
1,140.524,224.833,97.6667,624.111,28.3779 
1,132.257,233,106.667,616.333,17.8512 
1,146.917,251.333,113.2,770.933,31.8773 
1,136.845,224.111,106.444,651.222,22.0151 
1,141.209,189.824,81.6471,279.353,13.411 
1,143.43,222.118,95.1765,498.765,14.971 
1,116.243,206.128,93.3077,450.628,17.3318 
1,158.679,208.286,94.5,438.071,8.36203 
1,127.656,203.1,88.5,420.5,39.2261 
1,134.906,221.4,100,613.8,14.3931 
1,103.18,215.25,98.25,566.25,28.3127 
1,119.342,227.571,106.714,717.857,28.605 
1,138.81,222.487,100,581.282,34.0735 
1,114.99,213.781,91.4063,587.688,31.7834 
1,137.551,203.512,86.1163,431.977,19.0669 
1,134.92,206.143,89.0952,480.429,12.6928 
1,113.673,205.308,95.6923,550.077,22.1028 
1,100.238,214.6,100.4,603.8,11.6258 
1,116.589,219.538,90.4615,559.346,20.4745 
1,126.828,232.75,101.25,636.75,19.7025 
1,106.943,252.478,114.087,792.261,14.3757 
1,125.491,255.316,118.702,814.719,21.5536 
1,140.54,243.636,105.545,749.818,37.5599 
1,112.102,236.5,103,742.5,17.0595 
1,143.206,207.2,87.4,413.4,15.2869 
1,128.585,201.604,94.6667,454.646,20.6376 
1,117.257,242.868,112.526,798.5,11.0367 
1,123.344,208.235,92.3529,474.765,39.0215 
1,155.063,220,98,555,10.4987 
1,113.591,216.154,90,474.538,27.0133 
1,113.816,218.235,103.294,655.059,16.8974 
1,126.119,231.533,110.9,735.067,15.5107 
1,138.881,209.56,89.96,526.44,29.7281 
1,137.637,192.75,85.4643,426.214,15.2598 
1,115.024,226.423,101.385,709.615,27.1351 
1,148.963,220.6,99.8,663.2,18.1108 
1,132.801,203,85.7692,451.731,10.2482 
1,120.517,217.533,104.067,463.6,12.3548 
1,139.222,196.581,83.5484,444.419,17.285 
1,115.064,214.784,98.9216,662.235,33.2339 
1,129.289,217.867,106.6,585.4,16.9134 
1,121.941,207.063,96.8125,637.75,18.7532 
1,114.585,229.341,104.049,683.366,27.2905 
1,140.614,210.5,92.5909,564.5,30.2767 
1,138.665,210,99,657,42.2038 
1,134.667,225.471,100.294,654.471,29.7722 
1,118.063,195.4,85.8,489,15.5512 
1,160.063,237.667,107,771.333,18.6607 
1,88.9911,218.429,103.286,617,9.00793 
1,132.705,214.857,99.3571,581.5,31.9115 
1,131.376,222.35,102.8,621.75,41.4197 
1,112.573,217.28,103.08,651,29.1905 
1,121.037,215.958,101.25,617.625,23.5589 
1,129.472,206,93.55,570.05,24.9141 
1,111.996,229.4,100.8,632.067,18.5855 
1,129.132,231.222,104,552.556,7.95978 
1,136.326,218.556,99.1111,712.778,16.9909 
1,132.196,246.875,110.875,804.875,20.5724 
1,135.519,200.444,90.8056,515.889,12.6614 
1,122.911,203,91,517,26.0699 
1,113.088,236,100.789,726.421,17.1566 
1,140.36,219.364,99.4545,615.955,33.7251 
1,118.435,213.379,99.2759,641.724,28.0632 
1,132.554,208.739,94.3043,583.391,20.6044 
1,156.587,250,117.5,811.778,9.24962 
1,126.868,218.238,102,663.571,32.2062 
1,99.4583,245.222,117.778,788.333,6.70728 
1,156.291,215.5,97.9,619.6,12.8359 
1,131.719,219.5,96.25,653.25,30.8557 
1,138.807,202,86.5455,447,27.2159 
1,117.029,194.462,82.7692,441.231,46.7495 
1,105.672,229.167,104.833,791,21.2929 
1,133.851,236.409,107.682,796.227,28.9716 
1,133.447,210.95,90.3,559.45,31.3711 
1,109.457,209.1,94.5,562.667,25.5222 
1,140.904,195.3,85.7,498,12.9247 
1,130.979,220.917,99.0833,649.25,16.695 
1,123.826,218.297,99.8378,650.784,24.9553 
1,138.956,209.6,96.2,508.4,11.6859 
1,130.691,237.136,112.237,786.407,23.92 
1,105.645,242.818,112.182,762,35.862 
1,137.092,205.887,90.7925,562.226,24.1309 
1,111.965,199.813,90.875,520.563,29.5703 
1,138.954,211.273,91.3636,549.636,24.5535 
1,141.563,214.25,101.1,717.3,36.6419 
1,109.585,234.771,110.629,819.686,19.5577 
1,113.554,234.357,103.586,723.457,30.2814 
1,110.563,235.5,101.333,774.333,16.6975 
1,126.234,239,106.705,778.754,20.0837 
1,141.559,201,86,467.5,27.8003 
1,138.143,186.8,83.8,351,15.8879 
1,141.38,211.875,96.25,621.938,15.7796 
1,124.664,222.917,102.083,764.583,29.607 
1,143.614,240.621,105.655,742.034,43.2621 
1,101.7,227,105,697,38.5819 
1,122.045,217.96,100.2,617.28,19.1797 
1,111.024,238.913,108.696,777.696,21.1931 
1,144.161,187.667,88.8333,422.75,16.6906 
1,147.126,239.846,104.885,804.423,24.1837 
1,135.347,193.048,91.3333,459,17.7432 
1,122.051,246.383,113.938,851.407,23.5376 
1,125.688,232.636,104.545,700.727,15.1314 
1,142.708,235.481,106.259,702.556,28.7157 
1,141.536,217.273,98.1364,572.182,7.96584 
1,137.092,229.667,106.333,724.333,29.4751 
1,114.165,235.25,105.125,747.375,34.6193 
1,138.457,218.478,97.1739,666.261,27.8737 
1,115.731,235.333,107.922,728.333,27.2656 
1,123.902,225,100.7,594.65,25.822 
1,108.963,231.815,107.444,713.444,21.9038 
1,117.818,235.359,111.282,873.256,21.8631 
1,121.302,225.5,102.167,773.333,32.3041 
1,124.346,223.084,100.011,665.105,25.5837 
1,132.021,221.444,103,764,24.1175 
1,122.992,244.08,111.32,732.4,20.3519 
1,142.229,238.167,113.167,917.5,12.5355 
1,134.299,214.13,95.9565,629.565,31.0582 
1,124.961,204,97.5,498,13.057 
1,89.0875,230,99.8,739.2,10.245 
1,128.024,243,112.25,827.5,14.8571 
1,133.054,216.286,102.571,537.143,20.7798 
1,127.483,242.4,110.267,785.133,25.6901 
1,152.653,231.222,111,778.889,22.1983 
1,123.068,233.885,111.346,789.654,23.7391 
1,145.615,243.615,115.923,816.462,29.4604 
1,114.512,229.278,107.333,743.167,25.4309 
1,153.492,208.75,91,501.75,15.7911 
1,141.911,232,100.429,679.143,39.1788 
1,148.896,229,106,751,30.098 
1,138.809,237.143,108.286,737.857,34.8823 
1,143.01,216.308,106.923,537.077,27.251 
1,150.536,223.143,101.286,655.429,27.7768 
1,115.527,211,91,465,37.7489 
1,119.297,229.167,108.083,660.25,34.2231 
1,137.789,218,93.25,543.75,13.1053 
1,126.99,214.4,98.5667,563.1,31.1694 
1,144.955,216.857,99.5714,622.143,24.6706 
1,124.336,235.667,115.125,642.125,26.9367 
1,113.971,231.115,104.769,670.885,32.2433 
1,130.598,217.029,91.3143,560.657,24.1242 
1,109.804,226.333,102.467,662.333,17.1145 
1,145.469,219.2,105.8,695.8,15.1803 
1,136.239,224.571,100.857,664.143,22.712 
1,165.197,218.111,98,655.889,22.4202 
1,157.859,215.5,91.75,571.75,15.2049 
1,116.311,210.138,89.7931,574.241,22.3355 
1,94.125,247,123,865,14.1539 
1,145.178,218.467,102.4,571.533,27.5168 
1,71.7188,209,97,565,7 
1,112.691,225.962,102.423,666.673,34.0465 
1,108.594,232.9,99.5,671.2,30.4506 
1,131.839,227.642,104.505,655.747,23.5537 
1,142.34,212,86.6667,552.889,30.7303 
1,139.856,217.857,90.8571,569.857,31.9982 
1,110.215,220.167,105.5,671.667,18.2682 
1,148.625,221,98.1429,663.286,30.3476 
1,105.873,220.769,101.769,686.538,27.0629 
1,137.45,228.2,105.9,659.4,20.5961 
1,117.478,212.412,104.471,611.118,34.9798 
1,131.054,244.429,117.857,767.786,13.0353 
1,137.283,239,117,709.1,37.1576 
1,134.617,211.571,94.1905,626.095,19.4199 
1,119.131,232.583,110.333,675.167,26.569 
1,127.562,229.063,101.153,764.126,28.5297 
1,120.712,247.392,111.333,851.314,16.8995 
1,129.459,215.809,97.4681,589.83,24.5896 
1,129.425,184.721,81.2212,373.308,19.0615 
1,140.296,184.037,75.9259,291.963,9.05266 
1,142.495,210.429,93.2857,543.143,24.3126 
1,140.409,225.667,109.111,690.111,29.5144 
1,138.964,207.292,90.625,472.25,21.2001 
1,138.901,208.293,93.8293,503.366,23.3985 
1,131.143,195.1,88.3667,461.4,24.2219 
1,114.901,212.167,102.5,560.667,27.2135 
1,120.802,216.4,98.36,613.92,31.7566 
1,129.13,221.944,99.9444,651.611,22.7724 
1,113.26,217.632,96.9211,562.026,24.9576 
1,149.823,223.417,102.167,610.417,21.9754 
1,105.813,198,83,413,12.2182 
1,126.982,201.647,89.3824,487.235,19.7879 
1,138.384,206.179,98.6429,527.821,18.5454 
1,126.677,202.737,89.3158,495,22.799 
1,126.675,230.724,104.466,720.086,18.3332 
1,142.107,207.625,91.5417,510.833,17.5023 
1,120.898,205.373,97.6667,533.275,16.1658 
1,122.988,206.419,91.7907,590.791,25.4715 
1,105.365,211.36,95.8,620.32,20.3566 
1,114.118,211.75,96.4583,557.5,21.4664 
1,143.642,206.8,92.1714,528.943,25.7649 
1,133.829,202.909,95.9091,508.545,15.4733 
1,167.912,213,88,639,8.10925 
1,129.123,215.769,94.8462,657.538,17.4487 
1,124.102,208.813,92.0625,587.188,17.432 
1,124.888,232.236,107.139,721.333,21.6012 
1,135.688,208.429,92.8571,584.143,15.2114 
1,131.115,202.804,87.6607,514.232,25.923 
1,133.337,215.917,97.25,690.833,18.1881 
1,116.014,214.091,93.1818,666.455,28.6898 
1,181.375,198.667,88.6667,491.667,2.62467 
1,135.743,226.765,104.706,754.676,20.0443 
1,119.917,230.5,102,774.857,17.6488 
1,151.383,198.75,83,499.5,18.2054 
1,167,230,109.5,753.5,9.28372 
1,138.986,220.5,93.1364,627.091,38.3864 
1,140.121,200.867,87.7,539.667,31.1574 
1,133.156,211.731,96.6269,609.821,23.8176 
1,100.791,236,98.5385,726.846,21.3414 
1,145.603,223.824,98.5294,660.588,42.4834 
1,117.474,247.833,117.333,844.833,17.6586 
1,129.819,229.448,104.345,691.897,21.7422 
1,138.115,212,94.8333,552.833,37.2293 
1,116.36,218.263,97.3684,597.632,28.649 
1,150.662,241.2,104,752.5,29.2276 
1,140.976,222,90,509,31.6109 
1,138.389,214.333,91.1111,606.333,38.6804 
1,152.912,234.6,100.8,821.2,34.4012 
1,117.188,213.583,92.5833,519.167,33.1909 
1,112.814,251.733,110.833,806,32.5778 
1,112.286,209.467,85.7333,481.8,32.9967 
1,139.014,198.923,79.2308,344.385,24.7204 
1,137.77,242.636,119.409,917.273,11.1334 
1,123.519,259,122.422,936.25,16.7626 
1,119.279,239.338,107.716,727.189,17.3293 
1,120.901,212.826,100.609,584.348,33.8082 
1,150.881,210.364,92.8182,625.364,14.9412 
1,102.695,209,83.375,453.75,36.5718 
1,138.807,211.765,87.8235,428.412,23.911 
1,113.854,221.333,97.6667,504.333,7.87401 
1,117.602,213.636,90,618,27.0219 
1,146.392,232.545,99.2727,639.636,21.9601 
1,130.585,223.938,99.1042,665.896,28.1116 
1,134.326,203.565,88.6087,491.174,23.4723 
1,136.458,213.25,92.5,501,26.9705 
1,133.15,218.962,96.8846,668.231,20.4275 
1,132.044,191.7,95.9,543.4,23.2043 
1,160.152,275,132,980,12.4989 
1,141.356,205.857,91.8571,471.857,15.5266 
1,136.406,202,89,549,42.2419 
1,129.474,204.222,82.6667,449.444,29.347 
1,141.141,204.353,82.4118,425.118,18.0098 
1,121.255,258.5,121.75,839.75,31.3673 
1,135.694,257.2,115.933,822.033,42.984 
1,138.367,206.8,85.8,372.6,20.0556 
1,119.813,218,93.3333,491.333,38.0974 
1,146.488,244.1,110,760.1,27.9464 
1,125.15,233.5,120.5,852,29.8653 
1,110.053,272.4,126.3,981.6,9.26215 
1,137.278,199.364,86.6364,413.909,15.4235 
1,124.707,218,102.5,783,9.42956 
1,143.419,189.824,81.7647,430.294,9.45541 
1,131.52,192.714,75.4286,393,27.0442 
1,121.384,247,107.75,930,25.2809 
1,111.782,243.95,108.2,753.75,22.9314 
1,117.642,221.778,107.389,653.333,32.9562 
1,107.363,210.2,95.4,512.2,26.453 
1,115.447,225.486,99.2286,709.743,28.9515 
1,94.5875,195.2,82.6,457.4,23.4913 
1,115.284,228.75,104.375,798.75,14.5086 
1,116.292,222,89,509,25.7466 
1,111.07,225.158,103,618.842,36.9231 
1,126.756,201.647,92.5882,494.471,23.8374 
1,136.567,203.467,92.6667,476.4,21.9687 
1,126.509,223.786,102.429,597.929,29.3992 
1,125.676,216.383,99.1702,644.085,24.3132 
1,138.183,243.1,107.367,799.833,24.7369 
1,134.012,208.8,85.4,465.2,17.4539 
1,127.652,229.16,101.12,677.08,19.6711 
1,111.609,237.5,121,757.5,23.3957 
1,122.794,263.25,125,862.25,25.0005 
1,128.567,273.613,123.484,1005.52,14.6215 
1,127.492,222.067,101.733,604.667,19.4335 
1,145.74,215.333,98.6667,559.333,17.5689 
1,126.997,216.811,99.5405,692.432,27.6618 
1,130.493,187.588,77.2941,455.529,24.7507 
1,128.063,203.679,82.75,548.107,30.2045 
1,137.409,222.85,100.95,548.15,40.4444 
1,119.526,211.889,92.2222,537.519,31.8049 
1,142.545,213.929,98.5714,628.143,35.2226 
1,118.971,244,113.653,858.224,29.1653 
1,119.632,273.831,124.305,935.576,20.4482 
1,130.109,239.618,112.088,818.059,14.1992 
1,146.831,241.8,113.4,675.3,39.7894 
1,133.083,243.81,113.81,669.333,22.6744 
1,140.713,198.2,83.2,337.733,14.8722 
1,126.125,201.588,88.4706,463.882,17.6851 
1,134.387,208.7,92.6,557.45,26.0231 
1,126.654,243.077,106.154,665.615,26.1932 
1,128.136,214.711,94.2667,535.2,15.8874 
1,144.864,207.258,95.2903,520.194,14.385 
1,155.525,220.4,102.8,734.2,18.2866 
1,120.169,227.88,108.36,744.92,27.2938 
1,103.664,229.5,112.75,797.5,15.9687 
1,125.601,218.143,98.9286,672.357,27.8279 
1,141.612,232,111.429,838.286,32.737 
1,154.532,230,101,673,22.7761 
1,113.1,248.6,110.2,669.6,19.6632 
1,125.063,225.633,98.5333,647.867,28.3191 
1,145.056,252.8,115.8,801.4,14.5482 
1,131.289,240.708,109.917,786.542,14.6969 
1,132.875,242,104,675,45.5 
1,143.678,202.385,87.3846,435.538,16.5304 
1,120.47,254.053,116.737,766.263,33.1239 
1,142.77,234.316,97.7368,569.842,31.8666 
1,116.652,248.429,109.571,799.714,29.2324 
1,128.681,258.8,118.2,838.6,17.6068 
1,126.519,218.769,96.8462,607.359,24.2146 
1,120.185,241,113.75,828.75,32.264 
1,130.548,227.971,102.794,763,27.4505 
1,106.508,221,96,689.5,25.0587 
1,128.328,202.15,85.5,442.2,38.4394 
1,115.814,246.15,110.5,804.55,17.3277 
1,117.368,268.333,129.5,950.667,6.32895 
1,94.9359,208,93.4,526.2,23.447 
1,102.167,218.778,91.6667,527.667,21.2085 
1,116.011,234.706,106.353,788.118,20.0131 
1,106.6,230.1,107,679.1,15.2791 
1,138.595,247.606,112.515,730.818,29.9394 
1,143.165,226.25,94.75,611.25,28.9026 
1,123.436,219.154,97.7692,594,26.8987 
1,137.886,216.636,95,587.455,24.0447 
1,134.922,196.578,79.7778,338.533,18.2788 
1,120.088,246.689,113.803,788.754,22.1724 
1,109.925,216.4,88.4,506.6,25.7014 
1,128.254,217.821,96.359,582.282,28.9909 
1,119.827,257,120.722,865.278,21.5953 
1,124.982,244.176,117.206,802.824,24.2125 
1,144.446,229.667,112,729.476,29.9311 
1,111.626,228.9,113.4,743.9,18.805 
1,103.597,260.444,117.889,887.222,13.8198 
1,119.206,259.7,120.4,861.8,36.2305 
1,122.618,255.016,115.516,809.677,19.294 
1,131.405,206.966,79.3103,413.897,22.2657 
1,124.944,210.236,91.8056,515.069,24.1993 
1,126.656,238.054,113.108,738.784,22.2584 
1,137.474,262.636,122.864,920.5,11.5219 
1,103.537,263.4,122.8,894.6,16.6985 
1,138.164,230.619,103.19,662.619,35.3367 
1,135.225,217,94.75,636,22.555 
1,126.095,240,111.476,738.667,23.8789 
1,111.306,268,125,887,20.4228 
1,125.417,233.778,104.667,682.111,24.074 
1,94.6797,246.875,109.125,766.625,25.549 
1,137.104,249.111,110.444,788.111,35.0485 
1,112.17,230.714,105.857,650.571,40.6935 
1,148.817,228.111,105.222,632.222,25.6948 
1,119.52,222.688,103.844,653.031,24.3439 
1,115.696,227.667,100.667,694.167,15.2977 
1,131.307,236.5,111,702,42.0855 
1,133.542,208.733,90.2,474.467,25.791 
1,135.781,242,110,761,22.2847 
1,162.047,248,115,814,24.8131 
1,146.045,261,115,789,25.7781 
1,149.854,202.846,92.4615,449.692,14.6655 
1,135.18,193.342,80.3947,403.895,18.5705 
1,100.938,250,120,800,17.4512 
1,93.5,253.75,123.375,817.875,16.5303 
1,116.401,235.729,108.688,729.958,33.7348 
1,138.965,206.593,89.3333,468.185,18.4056 
1,117.099,202.462,91.3077,541.462,36.9017 
1,156.242,240,110.5,726,29.6266 
1,122.157,246,114.444,746.611,22.2267 
1,110.425,231.818,107.636,694.909,10.6368 
1,117.003,214.342,94.5263,560.211,24.3465 
1,129.089,235.143,106.571,595,13.1878 
1,129.164,210.75,97.5,476.25,21.545 
1,115.926,199.957,89.5217,429.043,39.8384 
1,128.235,230.889,109.778,676.889,23.4788 
1,145.535,202,90,325,18.8077 
